Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
382,2,3,123,54,2,3,265,0
473,62,62,4,50,3,3,233,2
348,3,3,3,47,2,3,108,0
369,3,2,4,47,4,3,116,0
352,5,4,3,40,2,3,104,0
386,4,2,3,51,3,3,109,0
371,3,3,122,49,3,3,235,0
342,3,3,4,48,3,3,108,0
504,44,3,122,110,3,43,377,1
361,4,4,5,53,3,4,124,0
401,5,4,123,62,4,5,265,0
391,5,3,4,52,4,3,127,0
346,2,3,122,51,3,2,230,0
364,4,3,121,49,3,4,231,0
418,6,4,5,70,5,4,163,0
350,3,4,6,53,3,3,124,0
373,4,4,122,50,3,3,227,0
381,3,3,121,49,3,3,228,0
354,3,2,121,51,2,3,231,0
373,4,3,4,57,3,3,123,0
364,4,2,122,47,3,3,230,0
409,5,4,5,56,4,4,137,0
380,3,3,4,61,3,3,127,0
389,4,3,123,57,3,4,243,0
369,4,3,4,52,3,3,110,0
488,44,2,4,113,3,44,255,1
326,4,2,4,40,6,2,100,0
375,3,3,4,57,3,4,123,0
377,4,3,123,58,3,4,242,0
365,5,1,121,53,4,3,237,0
498,44,3,4,109,3,43,254,1
392,3,3,121,58,3,4,241,0
409,4,4,5,62,4,3,150,0
378,4,4,4,48,3,3,116,0
407,5,3,122,54,2,4,250,0
371,4,3,5,56,2,3,123,0
402,3,4,122,59,3,3,240,0
371,4,4,2,50,3,3,111,0
347,4,3,122,52,3,4,227,0
450,5,3,123,52,3,4,254,0
359,5,3,4,53,3,4,119,0
510,44,3,4,117,3,44,267,1
466,62,63,5,50,4,3,232,2
379,4,3,4,57,3,2,121,0
353,4,2,4,45,3,3,104,0
554,46,2,4,113,4,44,279,1
377,4,3,123,57,3,3,241,0
392,4,2,4,53,3,4,125,0
336,4,3,5,49,3,4,115,0
395,4,2,122,49,3,3,234,0
439,9,3,5,66,8,4,170,0
387,4,3,4,61,3,3,130,0
493,63,63,4,55,2,4,239,2
354,4,2,3,55,3,3,114,0
364,3,4,5,55,3,4,124,0
384,5,2,4,52,6,4,131,0
494,44,3,122,109,3,44,373,1
345,3,1,2,53,3,3,109,0
505,44,1,122,111,3,43,373,1
382,4,3,122,57,4,3,245,0
492,63,63,4,54,3,3,238,2
