Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
514,54,4,164,139,3,3,419,1
397,4,3,163,63,3,2,295,0
506,53,5,5,133,3,4,259,1
436,5,5,6,79,3,4,165,0
523,3,142,4,64,3,3,275,2
406,4,4,162,73,2,3,309,0
398,4,4,163,65,3,3,295,0
409,5,3,164,77,3,3,312,0
376,4,2,5,73,3,3,140,0
390,4,4,5,69,4,3,143,0
430,6,3,162,61,3,3,288,0
428,6,4,164,77,3,8,325,0
516,54,4,163,123,2,4,405,1
391,4,5,8,68,3,4,148,0
405,4,3,4,60,3,3,137,0
386,4,4,4,73,2,3,145,0
417,4,4,164,66,5,2,304,0
396,4,4,163,63,2,3,289,0
567,3,142,3,76,10,2,291,2
521,54,4,163,124,3,3,404,1
498,53,5,3,132,4,3,254,1
448,6,4,6,78,4,5,179,0
377,4,3,5,51,2,4,118,0
511,4,142,5,64,2,3,275,2
389,4,3,4,63,3,4,135,0
445,4,3,4,60,3,3,130,0
383,4,4,4,70,3,3,140,0
381,4,4,6,62,3,3,134,0
496,4,142,5,60,2,2,266,2
494,54,3,164,124,3,3,406,1
373,4,3,4,59,3,3,129,0
399,3,4,162,64,4,3,288,0
578,5,143,6,79,6,5,310,2
375,4,3,163,61,3,3,288,0
482,54,3,4,122,3,4,248,1
413,5,3,5,83,3,3,158,0
506,54,5,162,131,2,4,414,1
386,5,3,4,63,3,3,131,0
367,8,4,5,62,2,3,131,0
398,5,4,5,67,3,3,140,0
387,3,3,5,64,3,4,131,0
498,5,3,162,61,4,4,293,0
431,4,3,162,61,3,3,287,0
537,4,141,164,61,2,3,425,2
396,4,3,5,57,2,3,127,0
383,4,3,162,59,3,3,288,0
381,4,3,4,61,3,3,129,0
516,55,4,163,137,3,3,428,1
397,4,4,163,63,3,3,293,0
453,6,3,163,71,4,4,314,0
386,3,3,162,68,2,4,298,0
389,4,4,4,62,3,1,136,0
376,4,4,4,68,2,3,130,0
389,5,4,162,57,3,2,290,0
389,5,3,4,64,3,4,140,0
498,55,3,163,123,2,3,403,1
409,4,3,163,74,3,3,305,0
409,5,3,5,61,3,3,133,0
535,3,142,5,59,3,2,266,2
367,4,4,4,64,2,3,137,0
499,53,4,5,122,3,3,243,1
383,3,4,163,68,3,3,295,0
392,5,3,5,75,2,2,147,0
500,54,3,162,122,7,3,401,1
409,5,4,164,68,3,3,300,0
507,55,3,163,134,3,4,414,1
381,4,4,5,59,3,3,128,0
382,3,4,161,57,2,3,282,0
387,3,3,5,64,3,3,134,0
394,5,2,163,61,3,4,289,0
578,7,142,4,63,3,3,282,2
405,4,4,163,74,3,4,300,0
386,4,3,163,67,3,3,299,0
409,3,3,162,70,2,2,294,0
397,5,3,5,66,3,3,141,0
406,4,3,162,73,2,3,299,0
550,5,142,3,72,3,4,283,2
441,5,5,4,78,4,4,167,0
373,4,4,163,64,2,2,292,0
371,4,4,163,61,2,3,286,0
361,4,4,5,61,3,3,131,0
376,3,3,5,58,3,3,128,0
420,5,4,163,69,3,4,311,0
383,4,3,163,58,2,3,283,0
476,54,4,162,119,2,2,397,1
395,4,3,163,75,3,3,305,0
380,4,3,5,74,2,3,145,0
365,4,4,4,64,12,3,147,0
396,4,3,161,59,3,4,287,0
383,5,3,163,64,1,4,291,0
404,4,4,164,69,2,4,302,0
351,4,3,162,63,3,2,292,0
391,3,4,5,61,2,3,131,0
387,4,4,163,68,3,2,301,0
377,4,4,5,69,3,3,139,0
376,4,3,3,67,2,3,136,0
543,6,142,163,65,2,4,433,2
364,4,4,5,63,3,2,139,0
484,5,4,163,74,4,3,318,0
378,4,4,163,58,2,3,278,0
393,5,3,162,60,3,3,288,0
430,5,4,163,87,4,5,343,0
375,4,4,163,62,3,2,293,0
575,5,141,162,68,4,5,455,2
496,54,4,163,122,3,4,405,1
374,3,3,161,64,3,2,291,0
377,5,3,5,72,3,3,148,0
423,4,4,164,95,3,3,332,0
398,4,4,162,61,2,4,294,0
428,6,4,162,81,3,3,310,0
371,4,4,5,58,3,3,124,0
374,4,3,5,53,2,3,120,0
383,4,3,4,59,2,2,128,0
384,4,4,5,62,3,4,134,0
386,4,4,5,71,2,2,141,0
395,4,3,5,66,3,3,130,0
399,4,3,4,71,3,3,138,0
399,5,4,4,63,4,4,141,0
430,4,4,6,71,3,3,152,0
394,5,4,162,59,3,3,293,0
399,3,4,5,64,3,3,136,0
523,4,142,162,66,3,4,435,2
383,4,3,162,65,3,2,294,0
482,54,3,4,126,3,3,244,1
403,5,3,5,68,3,4,148,0
384,5,3,3,61,3,3,131,0
398,5,4,5,65,3,3,136,0
380,4,5,6,63,2,2,136,0
369,4,3,162,64,3,3,296,0
411,5,5,4,69,3,4,142,0
390,9,4,4,64,3,3,138,0
375,4,4,4,64,2,3,130,0
375,4,4,4,67,3,3,140,0
364,4,3,4,61,2,3,129,0
449,3,4,163,75,4,4,319,0
405,4,3,5,80,4,3,152,0
385,3,3,163,71,2,3,295,0
368,4,4,164,69,3,3,300,0
372,3,3,162,65,3,3,291,0
525,4,142,162,62,3,3,432,2
442,6,3,4,78,4,3,171,0
377,5,4,4,56,4,2,131,0
381,3,4,163,60,3,2,290,0
515,6,5,163,75,3,5,327,0
513,55,3,164,131,3,4,413,1
515,3,142,162,66,2,3,436,2
372,4,3,162,66,2,3,295,0
405,3,4,163,70,3,4,300,0
509,55,4,5,124,3,3,248,1
398,4,4,5,72,3,3,143,0
502,54,3,5,117,2,3,241,1
435,6,3,163,84,3,4,338,0
454,4,5,5,75,4,4,161,0
406,4,2,5,76,2,3,148,0
503,55,3,164,124,2,3,416,1
397,4,3,5,64,2,4,139,0
375,2,4,4,59,2,4,124,0
435,3,4,163,65,3,3,297,0
495,54,3,163,122,3,3,400,1
400,3,5,164,73,2,3,306,0
385,4,3,4,64,2,3,132,0
394,3,3,163,64,3,4,290,0
408,6,3,163,68,3,4,302,0
394,4,4,162,68,3,3,299,0
390,4,3,5,65,3,3,147,0
396,4,3,5,61,2,2,132,0
366,4,4,4,66,2,2,133,0
405,3,3,163,59,3,3,289,0
526,3,141,163,64,2,4,430,2
450,3,2,4,87,3,4,182,0
509,4,4,163,76,3,3,308,0
535,54,5,4,134,3,3,274,1
393,5,3,6,63,3,2,136,0
479,54,3,162,129,3,3,400,1
532,3,141,163,61,2,3,423,2
393,4,4,5,58,2,3,134,0
385,4,4,5,66,3,3,136,0
403,5,3,5,71,4,3,150,0
423,4,5,6,80,2,3,154,0
370,4,3,163,61,3,3,287,0
375,3,3,163,57,2,2,281,0
397,4,4,5,63,1,3,137,0
494,5,142,4,62,3,4,273,2
455,3,4,163,72,2,3,303,0
393,4,3,166,67,2,4,298,0
510,54,4,164,136,3,4,423,1
445,5,3,4,71,5,5,167,0
467,5,4,5,80,4,5,170,0
365,4,3,3,57,2,3,122,0
412,3,3,162,69,2,2,296,0
372,4,3,163,62,2,3,295,0
380,4,4,5,68,3,2,140,0
395,5,3,4,68,3,4,138,0
401,4,3,162,63,4,3,296,0
428,5,4,5,64,4,4,151,0
490,54,3,163,124,2,3,399,1
508,54,4,165,131,2,3,413,1
363,3,4,162,63,3,3,290,0
432,3,4,6,73,4,5,160,0
387,5,3,163,65,4,3,291,0
409,4,4,163,60,3,3,291,0
577,5,141,163,65,4,2,434,2
473,5,5,7,82,4,4,170,0
376,4,4,163,64,2,3,290,0
384,4,4,4,62,3,3,135,0
394,4,4,6,64,4,3,136,0
394,3,3,4,63,2,3,133,0
408,5,3,5,61,4,3,136,0
406,3,3,163,58,2,3,289,0
384,4,3,162,57,3,3,289,0
361,4,4,5,63,3,3,132,0
516,55,5,162,137,3,3,417,1
393,5,4,4,58,3,3,133,0
567,55,5,5,128,3,3,256,1
380,4,4,162,61,3,4,289,0
452,4,3,4,61,3,3,134,0
464,4,3,163,69,2,3,295,0
407,5,3,162,58,2,3,293,0
364,5,4,5,61,3,3,130,0
387,3,4,4,58,5,3,126,0
513,5,142,4,62,3,3,274,2
499,53,3,4,121,3,2,239,1
519,55,3,3,127,3,4,250,1
480,54,4,163,123,2,4,404,1
512,54,3,162,127,3,3,407,1
393,3,4,5,66,3,4,138,0
591,5,142,5,77,4,4,303,2
481,55,3,4,124,2,3,241,1
400,6,4,5,65,3,3,135,0
384,3,4,161,53,2,3,276,0
398,4,3,163,64,3,2,298,0
398,4,3,163,70,2,3,296,0
373,3,3,4,61,3,3,136,0
412,6,4,162,64,2,3,296,0
452,6,4,163,85,4,4,340,0
389,5,4,6,74,3,3,145,0
375,3,3,4,55,3,3,117,0
393,4,4,163,65,2,2,297,0
493,54,3,5,121,3,4,248,1
395,4,3,163,68,3,3,305,0
384,4,3,4,66,2,3,138,0
398,4,4,4,68,3,3,138,0
388,4,4,163,63,3,3,291,0
372,2,2,4,70,3,3,139,0
390,5,4,161,59,3,3,291,0
512,4,3,162,69,3,3,290,0
522,4,141,4,62,3,3,268,2
393,4,3,162,61,3,4,289,0
374,4,3,4,61,3,2,138,0
416,6,3,163,68,3,4,307,0
450,4,4,162,63,3,5,293,0
468,4,2,162,55,2,3,288,0
592,4,142,4,62,3,3,268,2
374,4,4,5,63,3,4,136,0
454,4,4,163,65,3,3,293,0
394,4,3,162,56,2,2,278,0
394,3,3,161,58,2,3,285,0
406,3,3,162,72,3,3,305,0
369,3,4,163,66,3,3,295,0
385,4,3,4,64,2,2,132,0
391,2,3,4,61,3,2,135,0
531,4,142,4,61,3,3,267,2
389,3,5,163,77,3,2,308,0
387,5,4,162,64,3,4,294,0
428,5,4,162,71,4,5,317,0
379,3,3,5,65,3,3,133,0
575,55,5,165,136,3,3,437,1
396,4,3,4,71,3,3,142,0
554,5,141,4,64,3,3,281,2
386,4,4,163,66,3,3,294,0
514,4,143,162,62,3,3,429,2
446,6,3,164,78,3,5,319,0
397,4,4,5,61,4,3,132,0
379,3,4,5,57,3,3,130,0
490,53,2,162,133,4,4,408,1
410,5,3,5,67,4,3,147,0
506,4,141,162,64,3,3,430,2
406,5,3,161,61,2,3,291,0
402,4,3,2,72,2,3,140,0
547,2,141,163,62,4,2,428,2
500,54,4,163,123,3,4,406,1
387,4,5,164,69,3,3,297,0
392,4,3,4,62,3,3,133,0
390,4,4,5,61,3,3,131,0
364,5,4,163,61,3,4,299,0
389,4,4,7,70,4,3,144,0
500,55,3,3,123,2,4,248,1
402,5,3,162,65,3,4,296,0
397,5,4,4,58,2,3,134,0
382,4,4,163,62,3,4,291,0
375,4,3,162,65,2,3,288,0
374,3,2,5,55,3,3,130,0
372,4,3,162,63,3,3,287,0
354,4,3,162,58,3,2,287,0
487,4,2,163,67,3,1,294,0
505,53,3,5,126,3,4,245,1
580,57,6,6,137,4,5,290,1
375,3,3,162,67,3,3,290,0
403,3,3,5,55,3,2,128,0
514,4,142,4,62,4,3,271,2
408,5,3,5,68,3,4,142,0
411,4,2,163,66,2,3,293,0
563,5,142,6,70,4,4,294,2
508,5,142,163,61,3,4,429,2
402,4,4,163,67,2,3,296,0
395,5,3,163,60,3,4,290,0
369,4,3,4,65,2,3,133,0
368,4,4,162,69,2,3,291,0
383,5,3,163,60,3,3,294,0
397,4,4,162,55,1,3,286,0
506,5,143,5,64,3,3,272,2
413,3,4,163,82,3,2,317,0
396,3,5,5,63,3,3,139,0
358,4,3,163,61,2,3,293,0
382,4,4,5,64,2,3,132,0
424,4,3,163,68,4,6,312,0
415,3,3,4,59,3,3,121,0
558,5,142,5,74,4,4,285,2
391,5,2,162,55,3,3,275,0
522,55,4,162,136,4,3,423,1
439,4,3,163,56,3,3,283,0
542,3,142,162,59,2,4,421,2
532,4,141,3,68,5,3,279,2
376,4,4,163,69,3,3,297,0
397,4,3,163,55,3,3,280,0
398,3,3,162,55,3,4,285,0
384,3,3,5,61,3,3,134,0
376,4,3,4,51,3,2,120,0
600,3,142,163,78,4,4,463,2
376,4,4,5,63,2,2,130,0
391,5,2,162,57,2,2,281,0
527,54,4,5,122,3,5,252,1
399,3,3,163,73,3,2,300,0
524,3,141,5,49,3,3,261,2
397,5,4,5,67,3,2,138,0
377,3,5,5,61,2,3,138,0
393,5,4,5,59,3,2,132,0
347,3,4,5,60,2,3,124,0
434,5,4,162,86,5,4,328,0
415,5,4,6,67,3,3,152,0
390,4,4,4,61,3,3,132,0
497,54,3,4,121,3,3,242,1
365,4,4,164,65,3,3,291,0
384,4,3,5,60,2,3,137,0
390,3,3,5,59,2,3,127,0
491,54,4,163,123,3,3,405,1
369,4,4,163,58,2,3,286,0
391,4,4,163,75,3,3,304,0
536,4,142,163,70,2,3,432,2
371,3,4,5,60,3,2,123,0
491,54,3,162,123,4,3,405,1
414,4,3,163,63,5,3,295,0
385,3,4,162,64,3,3,291,0
424,5,5,163,61,3,3,297,0
352,5,4,5,65,2,3,135,0
399,3,4,163,57,3,3,282,0
349,4,3,163,63,2,3,292,0
399,5,3,4,64,2,3,136,0
394,3,3,163,61,3,3,289,0
387,3,3,163,61,4,3,288,0
450,6,4,164,82,3,5,330,0
538,5,5,163,91,3,5,338,0
384,4,3,163,55,2,3,285,0
539,5,142,162,67,3,3,439,2
546,4,142,163,68,3,2,434,2
393,5,4,5,64,4,2,140,0
412,5,4,162,63,4,5,296,0
368,4,3,162,58,3,3,287,0
380,4,3,163,59,3,4,288,0
385,4,3,162,75,3,2,301,0
533,4,142,5,65,3,3,279,2
378,3,4,5,68,4,3,141,0
401,4,3,163,58,3,3,291,0
377,3,4,5,61,2,3,129,0
513,54,5,5,133,3,2,257,1
372,4,4,163,62,2,3,289,0
491,54,3,4,120,5,3,245,1
371,2,2,162,61,2,2,283,0
448,4,3,163,68,3,3,305,0
395,5,3,3,63,3,3,128,0
502,54,2,6,122,2,3,242,1
497,53,5,162,123,4,3,408,1
512,4,141,163,53,3,4,415,2
437,5,3,164,72,3,3,295,0
383,4,4,4,68,3,5,140,0
401,4,4,163,61,3,3,289,0
518,5,143,5,65,3,3,279,2
511,56,3,162,123,3,3,404,1
402,4,4,163,65,3,4,300,0
379,2,2,162,55,2,3,274,0
519,56,4,163,119,4,3,400,1
348,4,3,5,57,3,4,130,0
384,4,3,163,67,3,3,297,0
372,3,3,163,58,3,2,287,0
381,4,2,162,60,2,4,285,0
424,4,4,163,65,3,4,296,0
480,54,4,163,127,3,5,403,1
528,4,142,163,77,3,3,448,2
382,3,4,163,54,2,3,283,0
380,3,3,3,58,3,3,127,0
452,5,4,163,72,2,4,316,0
421,5,2,162,63,2,3,286,0
390,4,4,162,57,3,4,286,0
382,3,4,5,60,3,3,132,0
394,5,4,162,55,4,4,283,0
417,5,3,4,66,4,4,158,0
376,4,3,5,61,3,3,132,0
377,5,5,162,62,3,4,294,0
417,4,4,3,61,2,3,133,0
383,4,4,163,71,3,3,305,0
423,4,4,4,77,3,4,147,0
551,55,4,162,124,2,3,402,1
410,5,4,163,66,3,3,293,0
399,7,3,164,70,2,4,305,0
455,4,3,163,66,3,3,294,0
