Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
355,5,3,3,49,3,4,127,0
405,6,3,4,58,3,3,142,0
366,3,2,4,54,3,2,119,0
434,6,3,4,61,4,5,161,0
381,4,3,4,52,2,3,122,0
361,4,3,4,46,7,3,110,0
375,4,2,4,48,4,4,119,0
378,4,2,5,51,3,3,114,0
358,5,1,4,54,3,4,115,0
413,4,3,4,55,3,2,130,0
390,4,3,4,61,3,3,128,0
346,4,3,4,49,3,3,114,0
411,6,3,5,57,4,3,142,0
376,5,3,4,57,3,4,137,0
371,4,3,3,45,3,3,114,0
500,5,3,4,169,3,4,246,1
422,5,5,3,52,3,4,158,0
363,4,2,4,52,3,1,112,0
371,5,3,4,47,3,3,117,0
385,3,4,4,49,3,3,119,0
435,9,4,5,67,3,3,172,0
510,73,3,3,56,71,3,261,2
447,9,5,5,64,4,4,159,0
493,4,2,4,169,3,3,241,1
527,73,2,4,61,72,2,273,2
356,4,3,4,49,3,3,115,0
502,73,4,5,49,72,3,268,2
532,74,3,3,56,72,3,268,2
521,74,3,4,46,72,3,257,2
403,6,3,4,58,3,3,142,0
358,3,3,4,47,2,2,115,0
377,4,3,4,57,4,3,121,0
380,5,2,4,48,3,3,115,0
356,3,2,2,48,2,4,112,0
360,4,3,4,46,2,3,110,0
350,3,3,4,49,2,2,110,0
430,6,3,4,62,5,5,156,0
366,4,3,4,54,3,3,120,0
371,4,3,4,47,3,3,116,0
350,4,2,4,50,3,3,120,0
365,4,3,3,48,3,3,117,0
502,4,3,4,174,3,3,246,1
370,2,4,4,52,3,2,117,0
509,73,3,4,51,73,3,259,2
352,4,2,3,40,2,4,105,0
362,4,3,4,54,3,4,126,0
372,4,3,4,51,3,3,117,0
573,76,3,4,57,73,5,294,2
375,4,3,4,60,3,3,132,0
497,5,3,3,168,3,3,242,1
419,7,3,4,59,3,3,152,0
375,5,2,3,48,2,3,117,0
377,4,2,4,48,3,3,115,0
390,4,3,4,58,7,4,132,0
413,7,3,4,54,3,3,138,0
362,4,3,3,54,2,3,117,0
380,4,2,4,56,2,3,122,0
515,73,3,4,54,72,2,260,2
355,3,3,4,51,2,3,114,0
345,4,3,4,52,3,3,119,0
397,5,3,3,53,3,4,122,0
339,3,2,4,49,4,4,113,0
408,5,4,3,52,3,4,126,0
338,4,2,3,46,2,3,116,0
383,5,3,4,60,3,3,133,0
366,5,2,4,50,3,4,121,0
375,6,4,6,49,3,4,122,0
371,6,2,4,53,3,3,128,0
376,4,3,4,55,4,4,126,0
368,4,3,4,42,2,3,113,0
375,5,2,4,55,3,3,129,0
391,4,3,4,57,3,3,128,0
461,6,4,5,58,2,5,147,0
493,4,2,4,174,3,4,243,1
504,74,2,4,52,72,2,261,2
393,4,3,5,53,3,3,125,0
334,4,3,4,51,3,3,116,0
376,5,4,4,60,4,3,135,0
358,3,2,2,46,2,3,108,0
442,6,3,4,57,5,5,153,0
365,4,2,4,50,3,3,118,0
379,4,3,4,50,3,4,123,0
375,6,3,5,53,3,3,133,0
352,3,2,4,46,3,2,109,0
484,4,3,3,170,3,3,243,1
444,5,3,4,64,4,8,154,0
335,4,3,3,46,3,3,106,0
403,5,3,4,55,3,4,126,0
364,3,3,4,52,3,2,120,0
394,5,3,4,52,3,3,125,0
375,5,3,4,50,3,3,117,0
374,4,3,4,44,3,3,115,0
346,4,3,3,47,2,3,112,0
362,4,2,4,54,3,3,117,0
403,5,4,5,54,3,3,130,0
370,4,3,4,55,2,4,124,0
394,5,4,5,52,2,3,124,0
539,74,4,6,64,72,3,280,2
405,4,3,5,52,2,2,126,0
366,4,3,5,46,3,3,116,0
356,4,2,4,43,3,3,108,0
414,6,3,5,62,2,2,149,0
406,5,4,5,64,4,4,161,0
527,5,3,3,161,3,6,240,1
503,73,4,5,50,72,2,259,2
371,3,2,3,44,2,3,109,0
365,4,3,4,55,2,3,124,0
366,4,2,4,75,3,2,143,0
358,6,3,4,48,3,3,119,0
394,4,3,4,52,3,2,124,0
513,73,3,4,60,72,3,270,2
394,4,4,5,55,3,3,123,0
418,5,3,4,52,3,3,137,0
366,3,3,5,58,4,4,134,0
385,5,3,4,55,2,3,133,0
417,5,3,4,57,3,4,134,0
368,4,3,4,54,2,2,117,0
409,15,3,4,53,3,5,144,0
367,4,3,4,46,3,3,114,0
371,4,2,4,54,5,3,123,0
365,3,3,4,53,2,3,124,0
466,3,4,5,168,3,3,238,1
520,73,4,5,51,72,3,261,2
514,73,3,3,47,72,3,259,2
500,4,4,4,170,3,3,240,1
534,75,3,4,61,73,4,276,2
384,5,2,3,49,3,3,117,0
377,3,2,3,50,3,4,116,0
338,3,2,4,47,3,3,111,0
413,3,3,4,51,3,3,117,0
489,5,3,4,164,3,3,230,1
387,5,3,5,58,3,4,129,0
514,74,2,4,50,73,3,258,2
356,4,2,3,42,2,3,107,0
375,5,2,4,46,3,3,115,0
355,2,3,4,45,2,3,106,0
421,5,3,4,60,4,3,132,0
371,4,4,4,51,3,3,118,0
375,4,3,4,52,3,3,126,0
528,74,3,4,46,72,4,256,2
378,4,3,4,50,3,3,121,0
389,7,4,4,54,3,4,143,0
545,6,3,4,181,4,3,265,1
397,4,4,5,49,4,4,121,0
497,3,2,5,164,3,3,237,1
422,5,3,4,54,3,2,127,0
386,4,3,3,55,2,3,119,0
