Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
371,4,2,121,49,3,3,233,0
369,2,2,3,44,3,3,110,0
349,4,2,4,46,3,4,113,0
372,3,2,122,43,3,3,224,0
466,3,2,3,85,39,40,227,1
358,5,3,122,52,2,3,234,0
367,3,2,122,47,3,5,235,0
368,4,2,4,45,2,5,113,0
407,5,3,121,49,4,7,249,0
366,4,3,121,47,3,3,233,0
376,3,2,4,45,3,3,106,0
348,3,2,122,42,3,3,219,0
517,5,46,121,107,4,46,378,2
382,5,2,3,48,3,4,118,0
363,3,3,122,46,4,3,226,0
367,5,3,5,44,3,3,112,0
544,3,46,122,106,3,47,375,2
369,4,3,122,56,3,3,243,0
515,4,46,4,104,3,46,261,2
408,4,3,4,53,3,3,122,0
391,4,2,121,46,3,4,235,0
357,3,4,5,46,3,3,113,0
371,3,2,3,43,4,3,111,0
351,4,2,3,47,8,4,119,0
404,4,2,122,49,3,3,247,0
335,4,3,2,46,3,3,107,0
364,4,1,3,44,3,3,107,0
391,4,2,122,55,3,4,242,0
387,6,2,4,46,3,4,129,0
466,4,2,4,85,40,40,218,1
361,4,2,121,50,4,3,232,0
460,4,3,6,84,40,41,223,1
377,4,2,122,47,3,4,236,0
513,4,2,4,85,40,42,231,1
510,3,46,4,111,3,46,254,2
341,4,2,3,41,3,2,102,0
365,3,1,4,47,3,4,107,0
507,3,46,122,106,4,47,377,2
343,3,2,2,44,3,3,106,0
499,5,2,121,89,41,41,349,1
370,4,2,4,46,3,3,112,0
371,2,2,3,45,3,2,107,0
365,3,3,122,49,2,4,224,0
484,4,4,123,100,40,40,364,1
393,4,2,4,55,3,5,125,0
402,4,2,3,46,4,3,110,0
392,3,2,5,56,3,4,123,0
356,5,3,4,47,4,3,117,0
341,5,3,3,47,2,3,117,0
400,5,2,122,53,2,4,246,0
515,5,45,4,104,3,46,252,2
503,4,45,4,107,3,46,258,2
369,4,3,122,42,3,3,224,0
398,5,2,121,47,4,3,237,0
386,4,3,122,57,3,4,247,0
354,3,3,4,52,3,3,117,0
369,4,2,122,51,3,4,235,0
373,5,3,122,52,3,2,238,0
362,3,2,4,51,3,2,119,0
522,5,3,121,91,41,41,360,1
518,6,2,122,87,41,41,371,1
366,4,3,4,53,3,3,123,0
336,4,2,121,43,3,3,220,0
500,4,46,122,111,3,46,378,2
361,3,2,4,47,2,4,113,0
366,4,2,4,48,3,3,118,0
361,4,3,122,57,3,3,243,0
374,3,3,3,50,3,4,120,0
370,5,3,122,42,4,4,233,0
361,4,3,122,44,3,3,222,0
400,5,3,122,54,4,4,250,0
337,4,2,4,41,3,3,104,0
518,3,2,122,86,40,41,344,1
586,6,46,4,128,4,48,306,2
379,3,3,122,43,3,3,227,0
352,3,3,122,47,3,4,231,0
355,3,4,4,50,3,4,121,0
365,4,3,5,50,3,3,117,0
414,5,3,122,52,4,4,254,0
325,3,2,121,40,3,4,218,0
376,4,3,122,51,3,3,228,0
347,4,3,4,42,3,3,108,0
340,4,3,5,45,3,3,108,0
399,6,2,122,53,3,3,261,0
330,4,2,4,43,3,2,105,0
511,4,3,4,84,40,40,232,1
466,3,3,5,90,40,40,234,1
530,4,46,5,113,3,46,264,2
368,4,3,3,49,4,2,114,0
339,3,2,121,48,3,3,219,0
357,3,2,3,43,3,3,99,0
349,3,2,4,46,2,4,107,0
345,4,3,122,43,4,3,224,0
361,3,3,4,48,2,3,106,0
489,4,45,122,105,3,47,376,2
375,4,2,122,49,2,3,236,0
375,4,3,4,41,3,3,107,0
369,4,3,3,50,3,4,113,0
374,4,3,3,45,3,3,112,0
382,5,2,122,47,3,3,230,0
377,3,2,121,46,3,3,233,0
349,4,3,4,50,3,3,111,0
370,4,3,4,44,4,3,129,0
412,4,2,121,41,4,3,237,0
520,5,46,122,106,4,46,386,2
362,3,2,3,46,3,3,113,0
371,4,3,122,51,3,3,242,0
393,4,3,122,50,3,3,232,0
358,4,3,122,46,3,3,233,0
355,3,3,4,47,2,4,116,0
371,3,3,121,46,3,2,227,0
356,3,3,121,48,3,2,238,0
505,4,3,4,95,40,46,243,1
519,5,3,121,89,40,40,353,1
381,3,3,122,49,3,3,227,0
567,7,45,122,111,3,48,403,2
337,3,3,123,55,4,3,238,0
366,3,2,121,52,2,3,225,0
370,4,3,122,45,3,3,227,0
445,5,3,122,60,5,3,265,0
385,4,3,122,45,3,6,233,0
366,4,3,4,44,3,3,111,0
403,4,3,122,45,3,4,234,0
518,4,45,122,103,3,47,379,2
328,3,2,122,46,3,3,226,0
520,4,46,121,109,3,46,383,2
374,4,2,122,47,3,3,231,0
502,4,45,122,105,2,46,369,2
381,3,2,4,52,3,3,118,0
565,6,45,122,111,2,48,397,2
381,4,3,4,55,4,3,120,0
508,5,45,3,105,3,46,253,2
359,4,2,3,49,2,3,110,0
364,4,3,4,47,2,4,115,0
366,3,2,121,44,3,3,221,0
389,3,3,4,50,4,4,124,0
366,3,2,122,50,2,3,230,0
359,13,2,3,44,3,4,125,0
473,3,3,122,83,40,41,347,1
365,3,2,121,44,2,3,229,0
394,4,3,4,53,3,4,116,0
392,6,3,4,47,4,3,129,0
477,4,2,122,84,40,41,342,1
353,3,2,121,47,3,4,230,0
358,3,3,122,54,3,3,241,0
499,4,46,4,108,4,46,255,2
453,4,2,3,82,40,41,222,1
372,4,3,4,54,3,2,124,0
359,4,2,4,48,3,3,110,0
382,4,3,4,53,3,3,120,0
355,4,2,122,48,3,3,232,0
515,5,3,122,89,40,41,357,1
350,4,3,121,44,3,3,229,0
363,4,2,4,42,3,3,107,0
479,4,2,122,88,40,41,345,1
389,5,2,4,53,3,4,131,0
387,4,3,4,55,2,3,120,0
347,3,3,122,53,4,3,245,0
377,3,3,121,45,3,2,224,0
360,3,3,4,45,3,3,109,0
350,3,2,4,41,3,2,104,0
363,4,3,121,48,3,4,233,0
498,4,45,4,104,3,47,254,2
524,5,46,4,106,2,47,262,2
361,4,3,121,43,3,3,231,0
348,3,2,3,39,3,3,104,0
393,4,3,122,50,3,3,235,0
339,3,4,121,44,2,3,221,0
512,4,46,122,106,2,46,371,2
347,4,2,4,42,3,3,102,0
480,4,2,122,89,40,41,349,1
363,4,2,3,48,3,3,112,0
496,3,45,4,104,3,46,251,2
400,5,3,121,49,4,5,244,0
415,4,3,122,52,3,4,249,0
378,4,3,4,42,3,5,118,0
345,3,3,122,44,4,3,228,0
371,4,2,121,42,3,3,224,0
381,5,3,3,50,3,3,117,0
365,3,3,122,46,3,3,231,0
373,4,3,4,53,3,3,118,0
354,3,3,3,43,3,3,110,0
429,4,3,121,46,3,3,231,0
471,4,3,3,84,41,41,229,1
375,3,3,122,51,2,3,233,0
495,4,2,122,88,41,41,349,1
343,4,2,122,47,3,4,232,0
354,4,3,121,45,3,3,226,0
363,3,4,4,55,3,2,114,0
332,5,3,122,46,3,2,222,0
511,3,45,122,111,3,47,381,2
398,5,2,121,49,3,3,240,0
369,4,3,122,56,3,3,239,0
355,4,1,3,43,3,3,107,0
370,4,2,3,43,3,3,108,0
379,5,3,122,50,4,4,238,0
369,4,2,4,49,3,3,116,0
532,3,45,122,107,3,46,380,2
375,4,2,4,50,2,3,114,0
403,5,4,124,49,2,3,261,0
384,4,3,4,46,3,3,111,0
375,4,3,4,47,3,3,115,0
419,6,3,4,61,4,5,144,0
359,3,3,121,51,2,3,242,0
339,4,3,122,44,3,3,223,0
348,4,2,3,51,3,3,105,0
374,6,2,4,46,4,4,119,0
395,5,3,4,53,3,3,120,0
368,4,2,3,43,3,3,120,0
387,4,2,3,49,4,4,118,0
362,4,2,122,43,2,3,223,0
497,3,4,3,87,41,40,229,1
360,4,3,121,43,3,3,227,0
