Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
371,4,4,133,59,4,4,263,0
375,3,4,133,56,3,4,250,0
368,4,4,132,65,4,5,262,0
359,4,3,4,58,5,2,130,0
363,4,4,132,59,4,4,260,0
507,4,144,4,58,5,4,271,2
387,3,4,133,57,4,4,253,0
508,2,144,4,56,3,4,260,2
591,3,70,4,135,4,4,274,1
417,5,4,133,65,5,4,280,0
375,4,3,5,61,3,4,130,0
390,3,3,133,67,3,3,262,0
358,3,3,4,62,3,3,129,0
458,6,4,5,63,6,7,156,0
544,3,143,4,60,3,4,275,2
404,5,4,133,66,3,5,268,0
517,4,143,132,61,4,4,401,2
371,3,3,132,55,4,3,251,0
495,3,70,5,137,3,4,275,1
407,3,3,5,61,3,3,132,0
379,3,3,133,65,4,4,260,0
532,3,69,4,139,4,4,282,1
394,4,4,132,68,5,4,269,0
390,5,2,3,54,4,4,118,0
388,3,4,133,70,5,4,274,0
369,3,4,4,56,3,5,127,0
373,3,3,4,58,6,4,127,0
398,4,3,5,73,5,3,142,0
366,3,3,132,65,4,4,263,0
360,3,3,132,62,2,4,260,0
377,4,4,5,62,3,3,131,0
371,3,4,133,65,3,4,265,0
368,3,3,5,58,5,3,125,0
371,2,3,132,58,4,4,255,0
351,3,4,132,53,4,5,250,0
542,5,144,133,71,4,4,408,2
508,4,143,4,66,3,4,277,2
356,2,3,4,57,3,4,126,0
373,3,3,132,59,4,4,252,0
379,4,4,4,62,4,4,134,0
393,4,3,132,60,3,3,258,0
377,3,3,132,58,5,5,261,0
527,4,143,133,58,5,4,399,2
524,4,143,4,61,4,3,274,2
395,3,3,4,66,3,4,134,0
395,3,4,132,59,3,4,259,0
365,3,3,132,62,3,4,252,0
532,3,70,4,137,4,3,276,1
378,4,3,4,60,3,4,126,0
359,4,3,132,57,3,3,249,0
586,3,69,5,145,9,7,292,1
404,3,2,4,57,3,2,120,0
368,3,3,4,59,4,4,130,0
532,4,143,4,60,2,4,269,2
388,3,3,133,72,3,4,272,0
374,2,4,5,71,4,4,134,0
375,4,3,4,63,2,2,128,0
534,5,69,133,136,4,5,411,1
391,3,4,5,65,3,4,133,0
503,3,144,132,56,3,4,394,2
389,2,3,4,62,4,4,131,0
372,4,3,132,53,4,4,251,0
364,3,3,4,58,3,3,128,0
359,4,3,4,62,4,3,127,0
369,4,4,131,54,4,4,252,0
368,3,3,133,59,3,3,257,0
363,3,2,136,69,3,4,263,0
404,3,3,5,61,4,5,141,0
389,4,3,4,61,3,4,135,0
379,2,3,5,60,4,3,127,0
381,3,4,132,59,3,4,250,0
520,3,70,132,143,3,4,403,1
391,3,3,4,63,3,4,134,0
527,4,144,5,57,4,4,269,2
507,3,143,4,54,4,4,261,2
572,6,70,6,158,7,5,318,1
382,3,3,4,63,3,3,129,0
429,3,3,133,62,4,5,261,0
398,4,5,133,64,5,3,267,0
341,2,3,132,50,3,4,238,0
352,3,3,133,59,4,4,249,0
379,3,4,5,59,3,4,127,0
387,2,2,132,52,3,3,245,0
378,4,4,133,61,3,4,261,0
365,3,4,132,55,3,4,247,0
392,3,5,5,57,4,4,125,0
555,7,69,4,143,4,5,285,1
383,3,3,5,59,4,5,125,0
355,3,3,133,61,3,4,261,0
378,3,3,4,59,4,3,127,0
368,4,4,133,58,4,4,258,0
377,5,3,132,61,3,4,259,0
517,3,144,4,63,4,4,279,2
372,3,3,132,62,3,4,257,0
397,4,3,132,66,4,4,266,0
373,4,3,132,58,3,3,255,0
536,5,70,133,146,4,3,416,1
472,4,3,5,58,3,3,124,0
385,3,4,5,55,4,4,124,0
377,4,4,134,62,3,3,258,0
405,5,2,132,58,4,5,260,0
371,6,4,133,62,3,4,259,0
380,4,5,5,64,3,4,136,0
384,3,2,133,56,3,4,250,0
363,2,3,4,54,3,3,118,0
376,3,3,132,57,3,5,250,0
410,5,5,133,67,5,5,282,0
390,3,3,5,55,3,3,128,0
376,3,4,132,62,4,4,256,0
510,3,143,4,60,4,4,266,2
377,3,3,4,65,3,3,133,0
384,4,4,3,58,4,5,126,0
371,3,3,4,57,5,3,122,0
379,3,3,133,56,3,4,256,0
372,4,3,5,65,4,5,138,0
403,4,4,133,66,4,3,264,0
474,5,3,133,62,4,4,267,0
363,4,3,132,61,3,4,258,0
399,4,4,133,59,4,5,260,0
368,3,3,5,59,3,4,123,0
365,3,3,133,61,3,4,257,0
516,4,70,4,140,4,4,280,1
370,5,3,4,60,4,3,128,0
371,3,3,132,61,3,3,257,0
339,3,3,4,58,3,3,123,0
408,4,3,132,58,4,5,261,0
361,4,5,6,52,2,5,120,0
377,3,3,133,60,4,4,256,0
380,3,4,133,65,3,4,264,0
495,3,143,132,53,4,3,393,2
362,3,3,133,61,3,4,258,0
373,3,3,132,54,4,2,253,0
527,4,143,4,60,3,4,272,2
531,4,69,4,137,4,3,273,1
358,3,3,132,61,4,3,259,0
377,3,3,5,59,2,3,128,0
387,4,3,132,65,3,3,265,0
376,4,4,3,55,4,4,123,0
366,3,3,133,62,4,4,263,0
382,4,3,4,62,4,3,133,0
387,3,3,5,58,4,4,130,0
542,4,143,5,53,3,4,265,2
370,2,4,132,57,4,3,249,0
359,3,4,133,58,4,4,252,0
361,4,3,4,68,4,5,138,0
422,5,4,132,72,5,5,282,0
373,4,3,4,56,5,5,126,0
393,2,5,6,62,4,4,140,0
375,3,3,133,60,4,4,261,0
389,4,2,4,58,4,5,129,0
387,2,4,5,62,4,5,138,0
368,4,3,132,56,3,4,251,0
370,4,4,5,66,4,4,139,0
503,2,69,4,138,3,4,268,1
524,3,69,2,138,3,4,275,1
368,3,4,133,60,4,5,259,0
535,3,70,133,146,3,4,410,1
372,3,3,132,55,4,4,251,0
384,4,5,5,63,3,3,137,0
525,3,143,5,53,2,21,278,2
367,4,4,133,63,4,5,259,0
377,4,3,5,68,3,3,139,0
388,4,4,4,60,7,5,142,0
370,3,3,132,56,4,3,254,0
385,4,3,4,62,5,3,130,0
351,3,3,3,45,3,3,98,0
363,4,3,4,63,4,3,130,0
401,4,3,133,66,4,5,271,0
364,4,3,132,53,5,4,248,0
406,3,3,5,69,3,5,143,0
408,3,3,133,62,4,3,255,0
364,3,3,4,57,4,4,126,0
392,3,6,133,58,2,4,256,0
512,3,70,132,139,3,4,402,1
515,4,143,133,61,4,4,400,2
351,2,3,132,60,3,4,254,0
344,3,3,133,54,3,3,238,0
401,11,4,4,64,4,9,155,0
381,3,3,4,63,3,3,133,0
519,3,69,132,138,4,3,403,1
359,3,3,132,59,4,4,257,0
368,3,2,4,54,3,4,114,0
518,3,70,132,136,3,4,400,1
530,3,70,133,146,5,5,417,1
385,4,4,132,61,4,3,263,0
461,5,3,132,60,3,3,250,0
374,2,2,132,57,4,6,253,0
373,4,3,132,55,4,4,256,0
377,2,4,4,60,4,4,123,0
359,3,4,4,59,3,3,121,0
404,4,3,132,69,6,5,273,0
374,3,3,4,59,4,3,123,0
375,3,3,5,61,4,4,128,0
376,4,3,132,65,4,4,269,0
493,4,143,133,63,4,4,400,2
355,4,4,132,62,4,4,265,0
520,3,70,5,142,3,4,282,1
376,4,6,134,58,4,5,260,0
382,4,3,132,60,5,4,262,0
374,3,3,133,62,4,3,257,0
372,3,3,5,56,3,4,124,0
381,5,2,5,65,3,4,139,0
383,3,3,133,61,4,3,256,0
383,3,3,5,56,4,5,131,0
371,3,4,133,66,3,4,269,0
354,3,3,4,63,3,4,125,0
370,4,3,132,58,4,4,261,0
542,5,144,5,67,4,5,278,2
527,4,143,132,61,3,4,397,2
388,3,4,4,58,5,4,126,0
367,3,3,4,57,4,3,130,0
381,4,3,4,60,5,5,135,0
372,3,3,133,60,4,3,259,0
363,3,2,4,64,5,4,134,0
415,3,4,133,58,5,3,257,0
406,5,3,4,61,2,4,138,0
366,4,2,132,56,3,4,256,0
390,3,3,4,60,5,4,136,0
