Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
512,5,2,5,58,122,4,249,2
392,4,2,4,49,6,4,129,0
375,4,3,4,48,3,4,118,0
366,4,3,122,50,3,4,239,0
484,3,121,121,50,4,3,357,1
363,3,2,3,48,4,4,105,0
429,5,2,3,49,3,4,122,0
431,5,3,123,57,3,5,271,0
372,3,2,122,47,3,4,227,0
495,4,3,123,55,122,4,364,2
411,4,2,122,54,4,4,253,0
396,6,2,123,53,4,3,253,0
363,4,3,4,49,3,4,117,0
368,5,3,4,46,4,3,117,0
405,5,3,4,56,3,4,138,0
501,3,4,4,61,120,3,251,2
494,4,121,4,49,4,3,236,1
373,4,3,121,49,4,4,238,0
472,6,4,4,59,4,5,147,0
375,4,2,122,47,4,4,234,0
496,3,3,4,54,121,4,243,2
372,4,2,4,45,4,4,117,0
353,3,3,122,55,4,4,246,0
394,4,3,124,56,4,4,247,0
365,4,2,121,45,4,3,232,0
570,6,122,5,67,5,5,283,1
382,3,3,122,46,3,3,233,0
405,5,2,121,51,4,5,254,0
503,5,120,4,50,4,4,245,1
360,3,2,122,46,5,4,235,0
384,4,2,5,58,4,3,141,0
383,4,2,4,56,3,3,124,0
375,3,3,122,61,4,4,248,0
369,3,3,4,51,4,3,120,0
387,3,3,4,63,3,3,135,0
395,4,2,4,51,3,4,126,0
412,6,3,4,52,5,5,135,0
353,4,2,123,41,2,3,226,0
366,3,2,4,51,3,3,120,0
403,4,2,4,55,4,5,134,0
438,5,4,4,65,4,4,149,0
357,4,3,121,44,5,4,232,0
340,4,2,3,49,3,4,117,0
511,4,3,122,45,122,4,353,2
379,5,2,5,47,5,4,121,0
397,5,3,122,56,5,4,247,0
394,4,3,4,47,3,4,122,0
368,4,3,4,42,5,3,111,0
512,3,122,5,61,3,5,253,1
367,3,3,4,49,4,4,121,0
373,4,4,4,50,4,3,118,0
366,4,2,4,51,3,3,119,0
358,4,2,121,48,4,4,236,0
390,3,2,123,60,4,3,251,0
432,3,3,122,66,4,6,270,0
485,3,2,121,57,122,4,362,2
396,5,5,4,62,2,6,154,0
412,5,2,4,52,4,4,134,0
386,5,3,122,47,6,6,245,0
365,4,2,3,45,3,3,113,0
408,6,4,4,57,3,5,140,0
385,4,2,4,48,4,5,125,0
360,3,3,122,47,4,4,234,0
400,4,2,4,48,4,4,131,0
390,3,2,4,53,4,4,131,0
388,3,3,4,65,3,3,138,0
508,4,3,3,61,122,4,250,2
411,5,3,122,47,4,4,246,0
380,3,3,122,54,3,4,240,0
359,3,3,122,46,4,3,234,0
399,3,3,5,40,2,4,111,0
396,4,3,122,57,4,4,252,0
353,4,3,122,44,5,4,236,0
372,2,2,5,46,3,6,117,0
369,4,4,122,52,4,3,245,0
371,4,3,4,52,4,4,115,0
494,4,2,122,46,122,4,353,2
369,4,2,3,50,4,4,114,0
495,6,120,122,48,3,4,358,1
425,5,3,5,48,4,3,134,0
374,3,2,3,46,4,4,112,0
391,4,4,122,53,4,4,245,0
502,4,2,3,52,122,4,239,2
366,4,2,4,43,3,4,110,0
382,4,2,4,47,6,4,115,0
486,3,120,121,44,3,4,347,1
362,3,3,3,48,3,4,113,0
365,4,3,122,58,4,4,253,0
413,3,4,122,56,4,4,247,0
369,3,3,123,50,4,3,232,0
542,3,3,4,52,121,5,246,2
359,3,3,4,49,3,4,114,0
348,2,3,121,47,5,4,234,0
512,4,120,3,50,4,4,238,1
373,3,3,122,60,4,4,253,0
388,4,2,3,46,5,5,118,0
341,4,3,4,50,4,3,118,0
367,3,2,3,50,4,3,117,0
365,2,3,4,44,4,4,114,0
395,3,3,4,52,3,4,119,0
367,4,2,122,50,3,4,236,0
354,4,3,4,46,4,4,122,0
398,4,3,122,59,4,4,246,0
490,3,3,122,48,121,4,350,2
416,5,4,4,59,8,6,151,0
491,3,3,122,50,121,4,355,2
363,3,4,122,54,3,4,238,0
554,6,3,4,66,123,5,273,2
369,3,3,122,49,4,4,239,0
369,3,3,4,46,3,4,109,0
439,5,4,4,65,5,5,158,0
370,4,3,123,45,4,3,234,0
382,3,3,4,49,3,6,122,0
370,3,4,123,50,3,4,243,0
361,4,3,121,47,4,3,233,0
352,4,3,4,47,4,3,116,0
400,6,2,122,60,4,6,262,0
387,4,3,4,55,5,4,126,0
360,3,3,123,48,4,2,239,0
378,3,2,4,56,4,3,123,0
496,3,3,4,57,125,4,249,2
355,3,4,122,50,5,4,239,0
368,4,2,122,45,4,3,233,0
372,4,2,3,51,4,4,118,0
356,4,2,122,46,3,3,233,0
371,4,3,121,48,3,3,239,0
485,4,2,122,50,122,3,356,2
400,5,2,121,54,4,4,249,0
368,4,3,123,56,3,4,260,0
519,5,122,123,50,6,3,361,1
402,5,3,4,50,5,4,133,0
368,3,2,4,50,3,3,119,0
389,3,3,4,60,3,4,129,0
375,4,2,4,51,4,5,122,0
387,3,4,5,46,4,4,119,0
442,3,4,122,51,5,4,241,0
390,4,3,5,57,3,3,128,0
392,4,3,3,51,3,2,125,0
390,3,2,3,53,2,5,124,0
506,4,3,3,50,122,3,237,2
376,4,3,4,59,4,4,132,0
361,3,3,4,50,3,4,116,0
386,3,2,122,48,2,3,234,0
491,4,2,3,51,122,3,235,2
357,4,3,122,50,3,3,236,0
368,4,2,3,46,4,3,119,0
373,4,3,5,58,4,4,127,0
367,4,3,4,55,3,4,123,0
372,2,2,3,48,3,4,113,0
403,3,3,5,63,3,4,133,0
395,4,3,123,59,4,4,252,0
502,4,3,122,53,121,5,367,2
372,3,3,4,49,3,3,122,0
375,3,3,4,54,3,4,124,0
477,3,3,122,48,4,4,237,0
368,4,2,121,47,4,4,233,0
374,3,3,121,58,3,4,243,0
365,4,2,3,47,4,4,113,0
383,3,3,4,59,3,2,126,0
395,4,2,122,44,3,5,237,0
377,3,3,4,47,3,4,114,0
380,5,3,4,55,4,5,119,0
384,4,3,3,57,3,4,122,0
