Latency,CategoriesControllerGetcategory,ItemsControllerFindfeaturesitemrandom,ItemsControllerFinditemrandom,ItemsControllerFinditemsrandombyidproduct,ProductsControllerFindproduct,ProductsControllerFindproductrandom,GatewayGet,anomaly
457,40,2,162,50,37,37,380,1
353,4,3,3,52,3,3,116,0
383,6,3,5,44,4,4,128,0
359,3,3,3,45,4,3,110,0
419,5,3,161,48,4,4,296,0
359,4,3,4,49,3,4,116,0
358,4,2,4,52,3,3,114,0
377,4,2,162,51,4,4,280,0
385,5,3,2,55,4,4,133,0
377,3,3,162,44,3,3,261,0
408,4,3,4,52,4,3,122,0
347,3,2,3,50,3,3,112,0
376,4,3,162,49,3,4,276,0
391,4,2,161,50,3,4,270,0
493,4,141,4,47,3,4,245,2
395,5,3,3,44,4,6,126,0
479,4,3,162,41,4,4,265,0
509,4,140,161,46,3,3,403,2
376,4,2,4,51,4,4,119,0
383,5,2,3,52,4,4,122,0
465,12,3,162,50,4,4,283,0
366,4,2,2,42,4,4,106,0
499,3,141,4,46,3,3,249,2
382,3,3,4,43,2,5,109,0
379,4,3,161,47,3,2,271,0
390,4,3,162,46,4,4,282,0
363,4,3,3,49,4,3,118,0
385,3,3,161,44,3,4,272,0
358,3,3,4,46,3,3,113,0
476,8,3,4,45,5,6,132,0
475,38,2,3,44,37,37,218,1
356,3,2,3,47,3,4,108,0
523,37,3,4,44,36,37,209,1
363,4,2,4,46,3,3,116,0
372,3,3,162,54,3,4,279,0
350,4,3,4,48,3,3,115,0
366,4,4,4,50,3,3,121,0
360,5,3,162,47,3,3,275,0
378,5,2,4,44,4,4,128,0
384,4,3,3,52,4,3,115,0
504,8,142,3,45,2,2,254,2
379,2,4,161,46,3,2,271,0
379,4,2,4,44,4,4,113,0
510,3,140,162,45,3,4,406,2
362,4,3,4,50,3,5,119,0
379,3,2,162,51,3,3,285,0
513,39,3,161,50,37,38,384,1
365,3,3,162,50,3,3,278,0
502,4,140,3,48,3,4,252,2
370,4,4,3,56,2,4,126,0
385,2,3,3,45,4,4,120,0
548,6,142,4,61,5,5,285,2
477,38,2,161,52,36,40,382,1
511,4,141,4,53,3,4,253,2
348,4,3,4,47,3,4,112,0
381,4,3,161,47,3,4,276,0
626,38,3,163,63,37,37,412,1
367,6,3,4,47,3,4,119,0
400,4,2,4,55,4,3,125,0
349,3,3,4,44,3,4,107,0
373,5,3,162,46,2,3,264,0
395,4,3,162,65,3,3,287,0
433,4,2,162,51,3,4,279,0
370,4,3,4,49,4,4,115,0
372,3,3,4,48,4,3,117,0
386,3,3,3,45,3,3,114,0
362,4,3,3,41,3,4,109,0
360,4,2,4,56,3,3,123,0
509,7,141,162,43,3,4,412,2
453,37,3,3,53,36,37,216,1
355,4,3,162,51,3,4,275,0
360,3,3,4,46,2,3,115,0
478,37,3,162,50,37,36,375,1
481,36,3,4,50,36,37,217,1
523,5,141,4,51,4,3,265,2
381,5,2,162,43,4,5,281,0
357,5,1,3,45,4,4,109,0
403,6,3,162,48,4,5,298,0
366,4,1,3,41,3,4,104,0
378,3,2,4,58,3,3,123,0
379,5,3,161,45,3,3,272,0
370,4,2,2,45,3,4,114,0
405,5,3,3,49,3,4,117,0
435,3,2,162,46,4,3,267,0
379,4,3,161,46,3,3,266,0
396,4,3,161,52,4,4,275,0
380,4,3,162,41,3,4,267,0
383,4,2,5,49,4,3,109,0
500,3,141,162,54,3,3,411,2
361,5,3,162,44,3,3,269,0
371,4,3,4,50,4,4,114,0
363,4,3,4,46,4,3,118,0
385,3,3,162,54,3,3,282,0
375,4,3,162,49,3,4,280,0
529,40,4,162,59,38,39,404,1
527,39,3,5,61,38,39,254,1
359,4,3,4,46,4,3,118,0
358,4,3,162,49,3,4,271,0
360,3,3,162,46,4,3,273,0
378,4,4,162,51,4,4,281,0
354,4,2,4,46,3,3,112,0
381,4,3,163,42,3,4,276,0
354,4,2,3,47,3,3,109,0
383,4,3,162,53,3,4,281,0
379,4,2,162,48,4,4,272,0
403,4,2,162,51,3,4,274,0
380,3,3,162,55,3,3,277,0
393,3,3,4,55,4,3,122,0
359,5,3,162,47,3,4,276,0
419,5,3,162,53,5,4,286,0
399,5,2,3,48,4,5,121,0
467,5,3,4,54,3,3,126,0
345,4,3,4,45,3,3,108,0
361,6,4,4,46,4,4,119,0
421,4,3,4,50,4,3,119,0
366,3,2,3,49,4,4,113,0
513,4,141,162,50,6,3,421,2
377,5,2,162,50,4,4,279,0
358,3,3,3,49,3,4,115,0
363,4,3,4,46,4,4,113,0
361,3,3,4,45,3,4,115,0
508,4,140,162,46,4,3,413,2
376,3,2,4,42,2,4,108,0
499,39,3,161,44,37,36,378,1
513,5,142,4,46,3,4,252,2
476,38,3,4,51,36,37,218,1
466,38,3,162,47,37,37,381,1
397,6,3,3,45,5,4,123,0
488,37,3,162,56,37,36,383,1
509,3,141,162,46,4,3,408,2
370,7,3,5,48,3,3,117,0
402,5,2,161,47,5,4,282,0
368,5,4,5,55,4,4,127,0
346,4,2,4,48,5,4,117,0
392,4,3,3,46,3,3,112,0
383,5,1,162,47,4,4,283,0
377,4,3,161,48,3,4,269,0
380,4,2,162,45,3,4,271,0
367,3,2,4,49,3,3,109,0
349,2,2,3,48,4,3,109,0
388,4,3,162,44,3,3,270,0
410,6,3,4,53,3,4,129,0
400,5,2,162,46,3,4,271,0
377,4,2,162,64,3,4,283,0
508,3,141,3,47,4,3,250,2
501,4,140,3,43,3,4,247,2
363,4,3,161,46,3,4,264,0
412,4,2,161,49,3,3,272,0
381,3,3,162,51,3,4,276,0
368,4,2,161,42,5,5,266,0
489,38,3,4,49,37,37,224,1
374,4,3,162,47,3,4,269,0
424,6,3,161,49,4,5,300,0
427,7,4,4,58,5,5,150,0
363,3,2,4,50,3,5,117,0
387,4,1,161,45,3,3,264,0
530,4,141,162,53,3,3,416,2
364,5,3,161,51,4,4,280,0
437,36,3,4,43,36,36,201,1
367,4,2,161,50,4,4,274,0
544,3,141,162,50,2,4,411,2
519,4,141,162,48,3,3,415,2
383,4,2,162,44,3,4,261,0
475,37,2,162,49,37,38,371,1
411,5,3,162,43,4,4,281,0
370,3,3,4,49,4,4,117,0
460,9,4,161,78,8,6,331,0
369,3,2,4,51,4,4,119,0
354,4,2,162,44,3,4,273,0
495,2,141,163,48,3,5,411,2
541,4,141,4,53,4,4,264,2
367,4,2,161,41,3,4,265,0
377,5,3,162,58,4,4,287,0
365,4,3,162,47,4,2,271,0
378,4,3,4,52,4,4,121,0
363,3,2,162,48,2,3,269,0
398,4,3,3,48,4,4,123,0
387,3,2,4,48,3,3,120,0
388,3,2,162,43,2,3,266,0
359,4,2,3,49,3,4,110,0
505,38,2,161,56,36,38,392,1
452,37,3,161,46,36,37,370,1
411,4,3,162,44,4,5,274,0
523,4,141,160,49,3,4,409,2
395,4,2,4,62,3,4,131,0
387,4,2,161,44,2,5,263,0
506,4,141,162,47,4,2,406,2
372,4,3,3,47,2,3,117,0
351,4,2,3,47,3,3,112,0
488,37,2,4,45,37,36,217,1
497,4,141,3,49,3,3,258,2
376,4,3,161,50,3,3,273,0
369,4,4,4,48,3,4,121,0
519,4,140,3,47,4,2,253,2
371,5,2,3,47,3,4,107,0
509,3,141,162,52,3,3,413,2
369,7,3,4,49,4,5,133,0
362,4,3,162,46,3,3,273,0
432,7,2,163,62,8,4,307,0
496,4,141,3,44,3,4,242,2
371,4,3,162,48,3,4,277,0
358,4,3,4,45,4,4,110,0
370,4,3,162,41,3,4,261,0
464,37,3,162,49,37,37,372,1
506,4,141,162,52,4,4,416,2
495,5,141,4,44,4,4,245,2
360,3,3,3,47,3,4,111,0
362,3,2,3,42,2,3,103,0
460,6,2,162,49,4,3,282,0
373,3,3,3,44,3,3,116,0
387,4,2,162,43,3,3,270,0
418,3,3,162,43,3,3,269,0
358,3,2,3,46,4,5,112,0
525,38,3,162,63,38,38,403,1
368,3,2,162,48,2,3,278,0
378,4,2,4,46,4,4,112,0
350,3,3,3,46,3,3,107,0
360,3,3,162,45,3,4,263,0
